0,1
cutoff38,b68aab36d347de03718f1c9a6f818673
cutoff38,e029acdb1ee6ccb01ef59b96f58bfa38
cutoff38,9620867f9e5b65a1dc2a63e5eb67c40e
cutoff38,a8d9ae37bbb1d15619c03ab39e6eed57
cutoff38,78212105e79068c86d2700c72c662784
cutoff38,7bb49635d2e6ef85184354aa14134b49
cutoff38,3e1b71d0245480a6496859cef7a946f2
cutoff38,fc1e1ba1215afa158653d0cdf13b06de
cutoff38,9f6a36f9f6d50f07ee304f76d0098b55
cutoff38,9f6a36f9f6d50f07ee304f76d0098b55
cutoff38,2e2bdd4ac72cc49a16f20dbe5a15cddc
cutoff38,1431ebbce6758ea25fc0833ed4c3e691
cutoff38,7970ff7a782ee001719e047a88a9f7eb
cutoff38,ecbf970bf40fb64b0fe4d26ab13580e9
cutoff38,34bb5d345fc7a3e034cbbcb65437c073
cutoff38,8f5180a333e39749fc041f7a095a7b65
cutoff38,bbb4f9db1c6082ad47c30f85318fc55f
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,bbb4f9db1c6082ad47c30f85318fc55f
cutoff38,bbb4f9db1c6082ad47c30f85318fc55f
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,bbb4f9db1c6082ad47c30f85318fc55f
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,bbb4f9db1c6082ad47c30f85318fc55f
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,d946d7e99852ca3580d08c8af23754d5
cutoff38,a27a7e3b98830155a7823891a53f9a32
cutoff38,e2ce297f16b6fd0d51b5b0265fe06c73
cutoff38,b395f9fb0346f0e2748a8984eb8d96f8
cutoff38,4feb0383bf7b8f6407eb9fec08d81e48
cutoff38,d847bec5b7a75f060bb2638f9aec2caf
cutoff38,d5e36f38acf6a3f64ad36d501963e829
cutoff38,bbec888be3ba3103fb7fdef5344a5304
cutoff38,53dd3913133c4a97532190689f89fd3d
cutoff38,9cd58c86402413e25702ae1d093134c1
cutoff38,445e6803a6a12d239408a97f41fa9c57
cutoff38,7013c129c658cb6ead967b73e5618dac
cutoff38,b68aab36d347de03718f1c9a6f818673
cutoff38,95eda656d8f8fbf6c2740b583df64778
